STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,POLLUTANT,Pollutant,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,20.05452,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2021,,20.5261,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2020,,20.88365,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2019,,21.87073,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2018,,22.43116,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2017,,22.70049,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2016,,22.80149,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2015,,22.81407,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2014,,22.75086,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2013,,23.4571,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2012,,24.21961,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2011,,24.50933,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2010,,24.77676,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2008,,24.82667,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2007,,25.50526,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2006,,27.14494,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2005,,27.94893,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2004,,27.82317,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2003,,25.18719,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2002,,24.47307,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2001,,22.97256,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2000,,22.09043,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,12.54361,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2021,,14.65991,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2020,,14.33521,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2019,,17.30809,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2018,,17.37427,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2017,,17.20591,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2016,,17.27566,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2015,,18.10569,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2014,,19.38115,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2013,,20.76191,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2012,,22.23058,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2011,,23.22332,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2010,,23.98262,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2008,,9.130702,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2007,,9.057108,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2006,,9.405503,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2005,,9.407796,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2004,,9.423668,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2003,,9.313442,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2002,,9.270859,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2001,,9.504852,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2000,,9.055172,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,6.821411,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2021,,7.571885,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2020,,6.810417,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2019,,7.317483,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2018,,7.751186,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2017,,7.795567,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2016,,7.600854,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2015,,7.530237,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2014,,7.401009,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2013,,7.780674,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2012,,7.848712,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2011,,8.301081,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2010,,8.449375,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DNK,Denmark,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2008,,12.26945,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DNK,Denmark,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2007,,12.99747,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DNK,Denmark,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2006,,13.9171,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DNK,Denmark,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2005,,12.55085,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DNK,Denmark,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2004,,13.39037,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DNK,Denmark,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2003,,14.53381,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DNK,Denmark,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2002,,13.64515,,A,Normal value,3,Thousands,,,,,2,Two,,
